UniqueCount	AmbigCount
17	0
0	0
46	1
23	0
172	7
0	0
29	0
119	0
1	5
0	1
0	0
50	55
129	1
0	25
0	119
0	0
2	14
0	231
0	93
0	43
0	70
0	0
18	0
67	3
145	50
1	0
113	1
215	3
8	7
1	0
341	71
0	31
0	20
0	116
0	14
0	23
0	118
0	119
45	15
0	36
0	14
0	86
0	0
0	20
1	3
4	1
548	12
0	0
1	0
1	0
0	24
4	24
8	1022
0	1
0	166
140	13
2	12
0	16
6	12
37	333
0	0
19	26
13	42
3	268
35	20
0	147
7	189
0	1
0	1
3	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26817	106
43890	140
128871	484
32857	151
4118	7516
37108	8451
42025	999
6329	39
6502	3850
62343	4040
46082	151
199	11
37068	123
12	559
4	578
0	1
0	2
0	1
0	1
0	0
0	0
140	426
0	426
0	127
0	0
0	0
3	143
0	80
0	15
1	239
0	24
0	0
0	24
0	176
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	6
0	5
0	0
0	0
0	4
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	2
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	6
0	1
0	1
0	15
0	31
0	41
0	64
0	22
0	44
0	34
0	23
0	54
0	22
0	1
0	1
0	1
0	2
0	0
0	2
0	0
0	2
0	1
0	3
0	0
0	1
0	2
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	2
0	0
0	3
0	0
0	9
0	0
0	2
0	5
0	4
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	6
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	2
0	2
0	0
0	1
0	0
0	1
0	0
0	1
0	0
1	9
0	1
0	1
0	0
0	2
0	0
0	1
0	1
0	2
0	0
0	0
0	0
0	1
0	1
0	136
4	132
0	136
0	1
0	1
0	0
0	4
0	2
0	16
0	2
0	1
0	0
0	0
0	1
0	1
0	3
0	3
0	2
0	1
0	1
0	5
0	5
0	1
0	1
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
14	142
1	113
0	95
0	37
0	12
0	21
0	0
0	10
0	5
0	5
0	1
0	2
0	5
6	5
1	4
1	57
0	3
0	2
0	55
0	52
1	187
0	187
0	119
1	11
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	164
0	0
0	69
33	76
0	26
0	2
0	0
0	2
0	0
0	63
1	355
46	355
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	42
0	0
0	0
0	77
0	55
0	77
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	81
0	81
0	4
0	81
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	23
0	0
0	49
0	44
4	13
0	9
0	0
0	4
0	0
0	0
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	2
0	2
0	2
53	14
0	10
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
1	858
0	59
0	855
0	454
0	103
0	37
0	0
0	0
0	1
0	0
0	0
0	0
0	52
0	322
0	285
0	0
0	0
0	0
0	0
0	0
0	753
0	14
0	1
0	96
0	88
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2298
1	1640
1	87
0	1
0	1
0	0
3	0
0	0
0	1
0	0
0	0
0	0
0	0
0	36
0	25
0	0
0	0
0	86
0	86
0	86
0	86
0	0
0	1
0	0
0	1
0	0
3	116
1	109
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	12
0	13
0	13
0	12
0	12
0	0
0	0
0	0
0	0
0	13
0	52
0	43
0	0
0	8
0	2
0	2
0	1
1	0
8	0
6	0
0	161
0	222
0	89
0	205
0	205
0	10
6	0
0	192
1	5
0	201
0	192
0	12
0	23
0	17
0	2
0	0
0	49
0	49
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	0
0	0
44	0
0	32
0	6
0	6
0	6
0	33
0	33
0	127
2	87
0	278
0	30
36	59
0	0
0	0
0	0
0	0
0	69
0	80
0	76
0	78
0	74
1	75
0	352
0	352
0	160
0	280
0	1
0	0
0	35
84	130
0	2
0	95
0	78
0	44
0	86
0	86
0	608
3	9
0	50
0	515
0	621
0	97
0	0
0	49
0	1
0	26
0	60
0	23
0	16
0	1
0	1
0	1
0	2
0	2
0	0
15	0
0	0
0	0
3	7
0	0
0	1
0	1
0	0
0	968
0	968
0	968
0	0
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
2	60
0	3
0	2
0	3
0	50
0	357
0	6
0	57
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	77
0	1
3	77
0	34
4	124
0	42
12	0
1	564
1	564
4	39
0	7
0	2
0	0
0	0
0	1
76	1
0	843
7	767
19	797
1	24
0	1
0	0
0	0
0	0
3	8
0	8
0	53
0	0
0	0
0	84
0	0
0	68
0	14
0	2
0	2
0	0
46	1
0	0
0	1
0	47
0	48
0	47
0	47
0	47
0	58
0	47
0	47
0	58
0	55
0	58
0	0
0	0
0	0
0	0
0	0
0	11
0	50
0	30
0	2
0	49
0	44
4	0
0	39
0	45
9	77
0	3
0	42
0	16
0	35
0	34
0	32
0	5
0	0
0	1
0	12
0	8
0	8
0	1
0	4
0	47
0	47
0	47
0	47
0	58
0	58
0	47
0	47
0	55
0	11
0	11
0	47
0	47
0	58
0	55
0	58
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
9	16
0	0
5	24
0	12
0	5
0	12
0	14
0	20
0	0
0	1
0	0
0	1
0	124
0	0
0	1
0	12
0	9
0	351
0	319
0	266
0	28
0	296
0	110
0	17
0	0
0	2
0	1
0	0
0	1
0	1
0	204
1	202
1	201
0	0
0	0
0	1
0	0
0	13
0	9
0	9
0	9
0	0
0	9
0	0
0	9
0	0
0	0
0	16
0	9
0	5
0	9
0	9
0	0
0	6
0	0
0	32
0	14
0	1
0	33
0	29
0	29
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	1
0	1
0	0
0	0
0	0
0	325
0	131
0	138
2	0
0	0
0	0
0	0
0	76
0	33
0	33
0	33
0	33
0	44
0	33
0	34
0	33
0	41
0	44
0	0
0	0
0	0
0	0
0	11
0	11
0	7
0	30
0	7
0	7
0	1
0	1
0	0
0	0
0	0
0	180
0	155
0	166
0	0
0	114
0	17
7	17
0	0
0	22
0	651
0	142
0	172
0	144
0	448
0	448
0	442
0	40
3	12
0	0
0	149
0	116
0	160
0	148
0	107
0	0
0	0
0	0
0	0
13	221
1	221
5	59
10	70
0	0
3	0
2	35
0	4
0	2
0	4
1	4
2	42
0	53
0	0
0	64
0	3
0	1
0	22
0	18
0	18
26	67
0	67
0	6
0	1
0	6
0	6
0	4
0	1
0	0
0	0
69	751
1	548
0	47
0	58
0	47
0	0
0	0
0	11
0	11
0	0
0	20
0	15
0	387
0	285
0	321
0	75
0	98
0	85
0	22
0	96
0	293
0	239
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	32
0	19
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	92
0	225
0	66
0	43
0	40
0	164
0	15
0	0
0	19
0	40
0	40
0	0
0	0
0	57
0	0
0	120
0	127
0	0
0	0
0	0
1	1
0	31
0	30
0	36
0	35
0	30
0	19
0	0
0	0
11	13
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	15
4	15
0	1
0	9
9	4
0	59
0	0
0	3
0	3
0	31
0	5
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	81
0	76
0	6
0	0
0	0
0	123
0	120
0	57
0	54
0	1
0	1
0	8
0	3
0	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	6
0	1
0	7
498	29732
0	14
13	53
0	0
0	0
0	47
0	0
0	21
0	17
0	17
3	0
0	0
0	9
0	9
0	8
0	9
0	2
0	6
0	0
0	8
3	8
0	0
0	129
0	37
0	140
0	35
3	27
0	5
0	3
0	25
0	2
0	0
0	0
0	0
0	0
0	0
0	3
43	0
0	0
0	156
0	151
0	152
0	91
0	392
0	392
4	550
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	4
0	4
0	1
0	0
0	1
0	0
0	14
0	13
0	27
0	27
0	0
0	27
0	0
0	0
0	9
0	29
0	55
0	44
0	0
0	0
0	24
0	8
0	1
2	0
0	221
0	1
0	226
0	188
0	182
0	0
0	4
0	0
0	1
0	9
0	9
0	9
0	0
0	22
0	22
30	417
1	156
0	73
0	27
0	0
0	0
0	0
0	51
0	32
0	43
0	24
0	20
0	28
0	3
0	17
0	4
0	0
0	0
32	0
5	32
0	28
0	11
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	15
0	3
0	9
0	8
84	0
3	0
0	0
0	1
0	26
0	103
0	37
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	35
0	36
0	25
0	35
0	1
0	10
0	0
0	36
0	8
0	11
8	11
17	302
0	513
0	515
0	167
0	162
0	163
2	101
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	1
0	1259
0	1243
0	0
2	14
0	45
0	45
0	13
0	34
0	44
0	34
0	45
0	28
0	44
0	4
0	0
0	0
0	4
0	0
0	2
0	0
0	0
109	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	7
0	1
0	12
0	1
0	0
0	0
0	0
0	0
0	0
352	1
0	25
0	1
0	7
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	1
4	4
0	47
0	48
0	0
0	36
0	594
0	10
0	0
0	53
0	574
0	75
0	0
0	51
0	60
154	268
0	268
0	199
0	142
0	127
0	95
0	33
0	131
0	88
0	282
0	26
0	0
0	1
0	0
0	0
0	374
0	250
0	330
0	0
0	0
0	44
0	28
0	45
2	0
0	0
0	1
0	1
0	0
0	1
0	0
0	304
0	0
0	297
0	211
0	1
0	54
0	247
0	27
0	42
0	0
0	0
2	0
0	0
0	7
0	0
0	2
0	0
0	0
0	0
0	0
0	8
0	9
0	12
0	11
0	9
0	10
4	0
0	184
0	97
0	9
0	89
0	21
0	0
0	90
183	91
0	6
0	0
0	0
0	0
0	0
0	0
0	259
0	0
7	72
0	7
0	0
0	19
0	6
0	14
0	0
15	0
2	623
30	623
0	301
0	268
0	118
0	174
0	75
0	109
0	96
0	81
0	39
0	9
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	17
0	13
0	13
0	2
0	53
0	3
0	0
0	13
0	19
0	10
0	90
0	53
0	8
0	5
0	77
0	39
0	17
0	16
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	8
0	5
0	3
0	8
0	8
0	0
0	0
0	12
0	4
0	9
0	10
0	82
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	21
0	0
0	9
0	12
0	482
0	399
0	16
0	26
0	27
5	28
0	4
0	2
0	0
0	0
0	14
0	28
0	2
0	30
0	0
0	0
0	0
0	0
0	0
0	1063
0	1243
0	88
0	88
0	103
0	0
0	133
0	154
0	0
0	8
3	12
0	5
0	7
0	7
0	0
0	6
0	4
0	67
0	169
2	192
3	203
0	110
0	0
0	0
0	148
0	141
0	84
0	0
0	0
0	3
0	0
0	3
40	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	16
0	11
0	12
0	11
0	11
0	11
0	11
1	0
7	15
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	114
0	113
0	113
0	125
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	1
0	6
0	3
0	2
0	0
0	1
0	2
2514	7
0	122
0	5
0	179
0	124
0	2414
0	2288
0	2293
0	336
0	31
0	46
0	126
0	694
0	684
0	682
0	701
0	1
0	5
0	693
0	10
0	5
0	0
0	0
0	0
0	0
3	1
0	0
0	0
263	112
1	112
0	23
0	0
1	0
0	0
0	53
0	12
0	8
1	320
1	319
0	309
0	245
0	332
1	100
8	253
0	69
0	12
0	4
0	4
0	2
1	4
0	4
0	0
0	4
0	9
0	165
0	154
0	153
0	153
4	13
33	14
0	11
0	11
0	10
0	12
0	9
0	4
0	82
1	1403
0	0
0	35
0	0
0	36
0	128
0	36
0	139
0	35
0	15
0	14
0	13
1	4
0	4
0	0
0	4
0	12
0	15
4	12
0	19
0	0
0	1
0	2
0	1
0	18
0	0
0	2
0	2
0	156
0	168
0	119
0	157
0	110
1	0
0	0
0	0
0	5
0	0
0	5
0	18
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	16
0	5
0	7
0	29
0	7
0	28
0	7
0	7
1969	1273
0	1001
0	0
0	0
291	5
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	11
0	11
0	12
0	11
0	7
0	91
0	53
0	78
0	39
0	6
0	1
0	1
0	1
0	0
0	6
0	55
52	160
0	8
0	4
0	4
0	1
0	125
0	2
0	4
0	142
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	166
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	2
0	2
0	5
0	9
0	6
0	3
0	9
0	9
0	2
0	8
0	8
0	18
0	157
0	6
0	17
0	162
1	12
0	29
0	1
0	0
0	2
2	2
0	2
0	0
0	3
0	1933
0	386
0	65
0	1865
0	1927
164	300
0	0
63	1
0	6
0	6
0	34
0	22
0	0
0	40
7	50
0	38
0	36
0	63
0	0
0	34
3	63
0	28
0	41
0	32
0	10
10	695
0	34
0	0
3	412
0	24
0	370
14	1
0	0
0	23
0	46
0	80
6	27
0	79
0	1
2	36
1	0
1	0
46	1450
3	1449
0	44
0	24
1	1
0	25
0	64
0	20
0	72
0	59
0	25
0	28
0	1
0	9
0	3
0	9
0	0
0	0
0	9
0	7
0	2
0	8
0	0
0	361
0	180
3	0
0	0
0	0
0	0
0	0
0	0
0	494
0	6
0	0
0	6674
0	6085
0	6674
0	726
0	92
0	370
0	246
0	328
0	15
0	2
0	2
0	0
0	2
0	0
0	0
0	85
0	23
0	6
0	10
0	10
0	0
0	26
0	241
0	324
0	365
0	6
0	5
0	22
0	4
1	1
0	0
14	51
0	247
0	283
0	226
0	270
0	217
0	214
0	109
0	134
0	133
0	76
0	70
0	41
0	30
0	0
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	200
0	27
0	1
0	0
0	0
0	0
0	0
0	51
0	0
2	51
0	7
8	8
0	11
0	6
0	5
0	5
0	8
0	1
0	15
0	7
0	7
0	26
0	0
0	68
0	21
0	18
0	18
0	7
0	28
0	6
0	6
0	419
0	373
0	397
0	11
1	9
0	12
0	28
0	10
0	11
0	8
0	3
0	81
0	9
7	13
0	4
0	8
38	12
0	13
0	5
57	50
0	5
0	40
0	13
0	5
0	5
0	7
0	13
0	0
0	0
0	11
0	11
0	41
0	44
0	33
0	33
0	33
0	44
0	33
0	34
0	33
0	33
0	95
0	0
0	0
0	15
0	7
125	666
8	548
1	277
0	27
0	27
0	3
0	0
0	1
0	55
0	55
0	34
0	11
0	8
0	0
0	12
162	2155
0	331
0	2025
0	0
0	466
0	227
3	213
2	360
0	19
0	6
0	14
0	0
0	7
0	8
0	2
0	66
0	57
0	29
0	52
0	2
0	2
0	0
0	615
0	612
0	50
0	49
0	106
1	23
0	20
0	1
0	1
0	0
0	0
0	0
0	0
0	0
18454	18732
1	2327
0	38
0	11753
1	17909
0	3
0	13
0	13
0	1
0	142
0	28
0	106
0	0
0	9
0	578
0	558
0	56
0	59
0	14
0	257
0	317
0	361
0	374
0	0
0	0
0	8
0	0
0	0
0	0
0	320
0	26
0	21
0	9
0	8
1	8
0	0
0	230
0	26
0	3
0	27
0	15
0	30
0	16
125	1
0	0
0	0
0	0
0	67
0	52
0	61
0	52
0	4
0	3
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	1859
0	858
0	487
0	175
0	1
0	2
0	8
0	3
0	133
0	138
0	146
0	91
0	118
0	128
0	29
0	151
0	135
0	93
0	58
0	17
0	8
0	0
0	1
0	55
0	55
0	11
0	8
0	0
3	129
0	384
0	914
0	1074
34	290
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	130
0	121
0	107
0	105
0	164
0	175
0	189
0	0
0	0
0	49
0	57
0	63
0	49
0	0
0	0
1	382
0	96
0	0
0	0
0	3
0	171
0	0
0	4
0	134
0	190
0	21
0	171
0	0
1	104
0	0
0	22
0	64
0	50
0	1949
0	30
0	1020
0	1158
0	1410
0	1158
0	1867
0	1890
0	0
0	0
0	0
0	0
0	8
0	1
0	0
0	0
0	0
0	0
63	55
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	138
0	5
0	3
0	1
0	43
0	11
0	0
0	5
0	12
0	15
0	89
0	188
0	0
0	34
0	182
0	17
0	15
0	7
0	803
1	1209
0	2412
0	1874
0	885
0	1
0	2
0	2
339	148
26	68
0	0
0	72
0	0
0	61
0	0
0	36
0	93
0	91
0	97
0	95
0	92
0	0
0	17
0	17
0	1
0	0
0	0
0	0
0	0
0	153
0	34
0	1
0	34
0	101
0	0
0	113
2	114
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	6
28	22
0	15
0	911
0	888
0	23
0	193
0	308
0	16
0	21
0	18
0	290
0	182
0	219
0	219
0	181
0	217
0	217
0	177
0	187
0	176
0	196
0	166
0	914
0	776
0	14
0	30
0	41
0	64
0	22
0	44
0	33
0	22
0	53
0	97
0	95
0	98
0	94
0	2
0	0
0	191
0	172
0	29
0	164
0	126
28	163
0	99
0	96
0	96
0	99
0	6
0	3
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	651
0	142
0	144
10	36
0	0
44	28
0	99
0	98
0	81
0	10
0	1
0	138
0	1579
0	551
0	0
0	0
0	2
0	1
0	6
0	1
0	0
0	0
0	7
0	69
0	69
0	7
0	21
0	0
0	0
0	52
0	5
13	33
0	8
0	28
0	0
0	0
0	30
0	30
0	30
0	3
151	1718
0	1420
0	1718
13	0
320	1
0	140
0	217
172	321
1	320
3	8
0	0
0	0
0	10
0	4
0	7
10	122
0	387
0	911
0	1071
0	727
0	48
1	0
0	7
0	3
0	23
0	9
0	0
0	0
0	0
0	1
0	91
0	78
0	39
0	53
0	19
0	0
0	0
0	558
0	1
0	2306
0	126
0	2014
0	2316
0	1368
0	1258
0	1313
0	1259
3	1304
0	1224
0	130
0	106
0	0
0	84
8	85
1	2
0	0
0	0
0	151
0	8
0	14
0	2
0	0
0	0
0	0
0	0
0	3
21	69
0	66
4	57
2	0
0	19
0	1
2	40
0	21
0	21
0	5
0	25
0	0
0	1
1	19
0	1
0	0
0	0
0	0
5	45
0	59
2	89
0	5
0	41
0	37
0	30
0	12
0	24
0	1
0	4
0	0
37	23
124	25
0	13
0	0
1	13
0	13
0	2
0	0
0	0
0	352
0	542
12	496
0	0
0	0
0	0
0	0
0	0
0	27
0	12
0	0
0	28
0	389
1	688
0	152
0	1842
0	1850
0	1903
3748	2865
0	1692
76	5169
0	1000
0	1951
0	4480
0	2
1	9
0	156
0	18
0	53
0	0
0	6
0	33
0	23
0	909
0	886
0	306
0	14
0	19
0	18
0	912
0	1
11	172
0	36
2	121
1	85
0	88
0	0
0	0
2	0
0	237
0	233
0	224
0	233
0	221
0	221
0	48
0	84
0	97
0	50
0	47
0	26
0	237
0	233
0	224
0	159
0	241
0	186
0	50
0	88
0	92
0	149
0	92
0	34
45	242
0	0
0	2
0	0
0	4
0	20
0	22
0	175
0	44
3	2
0	40
0	0
0	7
0	0
0	0
0	0
0	19
0	216
0	4
0	4
0	4
0	36
0	10
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	498
0	464
0	163
0	413
0	479
5	3
0	151
0	8
0	320
0	26
0	0
0	0
0	0
0	0
0	140
0	49
0	21
0	0
0	108
0	140
0	49
50	2352
0	48
2	199
7	28
0	4
0	0
0	21
0	33
0	22
2	358
0	180
0	2255
0	1627
0	1367
0	1478
65	404
59	404
0	139
0	0
0	5
0	424
0	145
0	39
16	437
0	162
0	41
0	13
0	93
0	88
0	46
0	85
0	0
0	0
0	0
0	0
0	29
0	97
0	96
0	74
0	93
2	71
0	0
0	92
1	259
0	167
0	0
0	0
0	477
0	416
0	436
1	307
0	104
0	4
0	34
0	4
0	61
0	0
0	10
0	14
0	15
0	0
0	0
0	14
0	60
0	3
0	48
0	0
0	0
0	1
0	7
2	7
0	7
1	0
0	0
0	0
0	22
0	2094
0	2824
0	3259
0	1067
0	1521
0	523
0	500
0	584
0	2514
0	2079
0	1605
0	0
0	0
0	1030
0	992
0	1018
0	405
0	990
0	0
0	12
0	15
0	7
0	0
0	13
8	3
0	3
0	0
5	650
0	90
0	0
0	4
0	1
0	1
0	3
0	6
0	0
0	1
0	4
0	26921
0	16572
1	91
0	91
0	0
0	0
0	0
0	5
0	26
0	2
0	0
0	447
0	389
0	163
0	93
0	6
0	0
0	0
8	3
0	3
0	0
0	0
2	56
0	574
0	15
0	425
0	443
0	123
0	991
0	29
0	4
0	16
0	1
0	0
0	0
0	0
0	81
0	26
0	14
0	0
0	12
0	11
0	1
1	3
0	2
0	2
0	1
0	1
0	0
0	0
0	100
12	100
1	751
2	0
0	0
0	0
0	0
0	0
11	115
0	15
0	15
0	16
1	55
0	16
0	34
0	88
0	35
0	22
1	21
0	5
0	21
1	0
0	139
0	103
0	2
0	0
0	19
0	21
0	16
0	2
0	102
0	99
0	103
0	98
0	56
0	84
0	97
0	95
0	0
0	17
0	0
0	15
0	13
0	1
0	1
0	3
0	0
0	5
0	2
0	1
0	4
0	0
0	3
0	0
0	1
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	14
1	1
0	732
0	641
0	713
0	627
0	6
0	538
0	152
0	157
0	56
0	120
0	7
0	153
0	34
0	1
0	60
0	31
0	47
0	163
0	164
0	168
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	36
0	272
0	124
0	205
0	206
2	620
6	693
0	661
0	0
0	2152
0	2935
0	3370
0	1215
0	1631
0	2624
0	609
0	625
0	2189
0	234
0	0
3147	295
0	239
0	26
0	13
0	1
0	6
0	5
0	3
0	6
0	6
0	39
0	0
0	47
0	48
0	0
0	37
0	2
0	24
1	0
0	223
0	252
0	44
0	0
0	0
0	0
0	0
0	0
0	512
0	429
0	205
0	207
0	59
0	16
0	18
0	19
0	0
0	0
4	73
0	52
1	8
15	8
1	6
0	0
135	219
0	215
1	192
0	128
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	107
0	105
0	63
0	30
0	61
0	58
0	6
0	15
0	2
842	2189
0	4
0	35
0	35
0	18
0	9
0	10
1	19
3	95
0	68
0	26
0	83
0	1
0	0
0	52
0	19
0	25
0	23
0	7
0	2
0	8
0	16
0	19
0	1
1	1
0	0
41	280
0	103
1	170
2	0
0	0
0	0
0	211
0	48
0	27
0	27
0	27
0	12
0	10
0	0
0	515
0	56
0	30
0	31
0	36
0	34
0	35
0	19
0	30
0	250
5	255
7	514
0	469
0	61
1	0
2	349
0	406
0	497
0	484
0	142
0	106
2	47
0	30
0	4
0	26
4	14
0	13
0	6
7	807
0	491
0	210
0	197
0	4
43	425
0	247
0	288
0	110
0	129
7	118
0	105
0	17
0	11
0	0
