UniqueCount	AmbigCount
1158	7429
1557	22945
42048	24034
0	375
0	68842
16	962
0	931
9943	4862
74	5
159	37
1241	91
8988	4374
13	47
15228	778
38	4
0	705
0	1707
0	448
0	22
0	37768
0	293
0	8886
0	465
0	6304
0	3510
6053	10859
0	6565
0	8181
1314	100
324	11
1295	122
273	20
3468	346
0	0
109	1
9996	442
14	736
613	34
19	3
3195	4139
1101	48
0	797
9	9709
6	0
46	1034
0	25968
0	3585
0	9339
0	8063
0	0
308	22
10013	912
16149	6027
129	3
13380	721
35445	1617
751	145
239	142
18695	7263
21	1788
0	1171
0	8941
0	870
0	5232
0	33177
52	34799
3459	2668
0	488
0	1547
0	7535
12	12
0	1189
151	350
319	219
32723	2771
21	60
321	353
21	42
0	935
129	979
552	68857
2	375
28	7174
3514	344
11	143
86	1074
78	501
1352	27709
0	0
187	1249
1766	5722
339	17734
10685	2898
30	17823
378	9461
42	34
35	62
360	1787
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54032	326
86429	535
343550	2295
110457	664
12436	19907
80277	22803
103378	3191
10786	126
23341	13602
205251	14758
48989	289
384	4
59687	414
0	1114
4	1187
0	7
0	5
0	9
0	10
0	5
0	0
625	1838
20	1837
11	547
0	2
0	8
7	590
0	357
0	76
3	926
0	130
0	2
0	130
0	657
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	12
0	10
0	2
0	2
0	5
0	3
0	9
0	6
0	9
0	16
0	13
0	1
0	1
0	1
0	8
0	9
0	7
0	5
0	8
0	3
0	1
0	0
0	1
0	3
0	3
0	9
0	8
0	9
0	1
0	0
0	17
0	14
0	7
0	18
0	28
0	48
0	15
0	36
0	26
0	16
0	38
0	21
0	4
0	4
0	4
0	1
0	0
0	1
0	1
0	0
0	0
0	6
0	0
0	3
0	3
0	2
0	2
1	2
0	1
0	0
0	3
0	9
0	1
0	1
0	1
0	6
0	1
0	0
0	6
0	3
0	5
0	0
2	0
0	16
0	13
0	1
0	8
0	0
0	1
0	0
0	1
0	1
0	16
0	13
0	0
0	10
0	1
0	0
0	13
0	10
0	1
0	1
0	8
0	6
0	6
0	0
0	6
0	5
0	1
0	2
0	1
0	0
0	0
0	1
0	1
0	0
0	15
0	12
0	0
0	3
0	0
0	14
0	11
0	1
0	1
0	0
0	3
0	9
0	1
0	643
28	604
0	636
0	5
0	4
0	0
0	4
0	4
0	125
0	12
0	10
0	1
0	0
0	13
0	11
0	6
0	5
0	4
0	16
0	13
0	0
0	0
0	14
0	11
0	6
0	9
0	6
0	0
0	2
0	1
0	0
0	0
67	412
0	120
0	100
0	40
0	16
0	28
0	0
0	31
1	22
0	22
0	4
0	4
0	9
41	19
3	9
3	113
0	6
0	3
0	107
0	101
0	218
0	218
0	138
1	4
0	60
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	3
5	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	11
0	13
0	11
0	0
0	0
1	0
0	0
0	3
0	6
0	3
0	0
0	0
0	0
1	0
0	0
0	9
0	67
0	841
0	0
1	460
337	536
0	177
0	35
0	1
0	4
0	0
0	181
1	737
133	737
0	0
0	0
0	1
0	16
0	13
0	1
0	0
0	305
0	0
0	0
0	269
0	168
0	267
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	208
0	208
0	9
0	208
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
6	98
0	0
0	114
0	106
7	55
0	50
0	0
0	6
0	0
0	10
0	1
11	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	6
0	6
0	3
131	51
0	49
4	42
98	37
0	21
0	0
0	2
14	18
0	0
0	0
0	8
0	0
0	0
0	0
13	2616
0	135
0	2588
1	1351
0	397
0	145
0	0
0	0
0	11
0	2
0	3
0	5
0	12
0	106
0	91
0	0
0	0
0	0
0	0
0	0
0	2215
0	60
0	4
0	252
0	226
0	14
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	222
0	222
0	153
0	9225
27	6728
0	402
0	10
0	11
1	2
59	2
0	0
11	14
131	75
1	70
0	37
0	17
0	82
0	53
0	0
0	0
0	197
0	197
0	197
0	197
0	0
0	1
0	0
0	1
0	0
16	288
0	260
0	2
5	28
0	0
0	0
0	0
0	0
0	0
0	21
0	22
0	25
0	24
0	25
0	1
0	0
0	0
0	0
0	25
0	239
0	211
0	2
0	52
0	16
0	10
0	5
1	8
70	0
48	0
0	700
0	950
0	341
0	890
0	909
0	25
12	0
0	824
1	71
0	860
0	830
0	93
0	81
0	63
0	8
0	0
0	145
0	145
0	1
0	15
0	15
0	0
0	0
6	2
0	0
0	9
0	8
277	0
0	52
0	4
0	4
0	5
0	54
0	58
0	281
0	191
0	634
0	69
68	121
0	0
0	0
0	0
0	0
0	266
0	326
0	314
0	320
0	311
0	180
0	824
0	824
0	358
0	676
0	10
0	6
0	232
684	885
0	2
0	647
0	574
0	321
0	608
0	608
0	1268
15	21
0	85
0	1018
0	1322
0	195
0	0
0	75
1	1
0	63
0	129
0	39
0	42
0	3
0	2
0	0
0	0
0	0
0	0
21	0
6	0
0	0
3	21
0	0
0	5
0	4
0	2
0	1797
0	1797
0	1797
0	0
0	67
27	40
1	0
0	0
0	1
0	0
0	0
0	0
0	1
0	135
9	139
0	13
0	7
0	11
0	108
0	701
0	10
0	150
0	151
0	1
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	437
0	19
96	124
0	0
1	124
0	50
60	423
0	153
55	0
1	2409
0	2409
0	132
0	44
0	3
0	0
0	0
1	11
187	11
0	2294
19	2041
48	2183
11	50
0	7
0	0
0	21
1	20
15	33
4	33
0	192
0	0
0	0
0	343
0	0
14	250
0	65
0	21
0	16
0	12
217	3
0	0
0	0
0	411
0	394
0	393
0	403
0	393
0	560
0	400
0	400
0	574
0	506
0	574
0	3
0	3
0	3
0	8
0	10
0	175
0	482
0	260
0	71
3	180
0	163
15	0
0	137
0	164
57	229
0	8
1	106
0	54
0	123
0	118
0	116
0	17
0	0
0	3
0	137
0	118
0	126
0	5
0	198
0	411
0	393
0	403
0	393
0	560
0	574
0	398
0	400
0	506
0	182
0	175
0	403
0	393
0	560
0	506
0	574
0	8
0	182
0	175
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
25	61
0	0
6	55
0	28
1	14
0	48
0	29
0	37
0	1
0	1
0	0
0	3
0	423
0	0
0	8
0	92
0	57
0	1332
0	1229
0	1068
0	129
0	1176
0	759
2	123
0	0
0	34
0	17
0	24
0	16
0	13
0	1454
9	1442
18	1421
0	0
0	0
0	7
0	0
0	55
0	82
0	83
0	88
0	5
0	85
0	5
0	80
0	0
0	0
9	635
0	415
0	187
0	331
0	328
0	59
0	278
0	0
1	227
0	133
0	11
0	198
0	180
0	190
0	180
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	13
0	5
0	4
0	7
0	0
0	0
0	1047
0	413
0	520
4	0
0	0
0	0
0	0
0	238
0	408
0	383
0	393
0	383
0	553
0	390
0	384
0	390
0	503
0	574
0	2
0	2
0	7
0	8
0	192
0	185
0	72
0	270
0	16
0	14
0	4
0	4
0	0
0	0
0	0
0	973
0	873
0	904
0	83
0	298
0	95
50	94
0	0
0	27
0	1191
0	249
0	297
0	259
0	1486
0	1486
0	1475
0	197
1	48
0	0
0	266
0	212
0	296
0	267
0	191
0	6
0	6
0	3
0	9
71	920
6	919
8	116
9	124
0	0
8	0
0	52
0	3
0	3
0	3
0	3
0	60
0	96
0	0
0	104
0	4
0	11
0	248
0	225
0	240
75	168
0	167
0	11
0	1
0	11
0	11
0	5
0	3
0	40
0	38
179	2963
7	1791
0	393
0	560
0	400
0	3
0	8
0	181
0	175
0	0
0	23
1	27
0	1280
0	998
0	1014
0	21
0	27
0	25
0	4
0	25
0	1149
0	946
0	1
126	3
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	18
0	33
0	18
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	368
0	977
0	310
0	215
0	171
0	727
0	63
0	0
0	122
0	185
0	175
0	0
0	7
0	273
0	0
2	605
0	651
0	0
2	0
0	0
1	5
0	389
0	401
0	372
0	384
0	377
0	205
1	6
0	5
96	76
36	0
0	0
0	0
0	0
0	15
0	12
0	0
0	0
0	0
0	15
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	100
4	105
39	115
0	2
5	48
45	23
0	81
0	0
0	3
0	3
0	15
0	9
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	107
0	92
0	7
0	0
0	0
0	141
0	128
0	93
0	80
0	7
0	22
0	68
0	7
0	55
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	8
0	2
0	2
0	14
0	2
0	16
3	28401
0	45
50	139
0	1
0	1
0	268
0	8
0	234
0	211
0	226
99	13
5	1
0	54
4	50
1	36
5	50
0	13
0	28
0	0
1	17
3	17
0	0
0	591
0	208
2	669
0	155
8	34
2	13
3	8
1	38
0	1
0	57
0	2
0	9
0	57
0	11
0	0
118	1
0	0
0	509
0	483
0	496
1	266
0	1072
1	1072
20	1792
0	4
0	4
0	2
0	0
0	0
0	41
0	38
0	0
17	0
0	2
0	0
23	125
0	125
0	5
0	0
0	23
0	0
0	140
0	144
0	72
0	72
0	1
0	72
0	0
0	0
0	0
0	46
0	118
0	84
0	0
0	0
0	140
0	50
0	2
2	0
0	1497
0	4
0	1516
0	1352
0	1329
0	2
2	23
0	2
0	11
0	39
0	39
0	39
0	0
0	6
0	6
46	625
5	615
1	363
2	152
0	0
0	0
0	1
0	43
0	31
0	34
0	22
0	14
0	23
0	2
0	12
0	1
0	9
0	3
731	15
24	266
0	232
0	96
0	9
0	0
0	7
0	9
0	9
0	9
0	0
0	57
0	18
0	36
0	33
44	0
1	0
0	0
0	2
0	154
0	555
0	195
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	231
0	243
0	170
0	231
0	0
0	55
0	2
0	255
2	10
0	14
19	14
0	46
0	833
0	836
0	526
0	500
0	513
0	280
0	0
0	0
0	0
0	20
0	19
0	1
0	1
0	0
0	3652
0	3514
0	0
28	59
0	382
0	384
0	71
0	264
0	392
0	283
0	401
0	273
0	409
0	2
0	1
0	2
0	2
0	1
0	2
0	1
0	1
294	5
2	39
0	0
0	0
0	0
0	0
0	6
0	0
0	3
0	33
0	18
0	45
2	0
0	0
3	0
0	0
1	0
0	0
1067	5
0	62
0	8
0	24
0	1
0	50
0	0
0	0
0	1
0	0
0	0
0	11
45	130
0	426
0	418
18	3
0	319
0	1711
0	12
0	2
0	185
0	1691
0	237
3	9
0	1083
0	1341
440	706
0	702
0	557
0	417
0	371
0	251
0	58
0	295
3	197
0	648
0	58
0	0
0	9
0	0
0	0
0	970
0	741
0	906
0	0
0	0
0	104
0	79
0	101
22	0
0	0
0	0
0	0
0	0
0	12
0	0
0	890
0	0
0	884
0	620
0	3
0	159
0	727
0	94
0	112
0	0
0	15
0	0
12	3
52	255
13	24
1	13
0	1
0	1
0	1
0	0
0	60
0	66
0	77
1	69
0	59
0	65
54	0
0	554
0	273
0	9
0	268
0	34
0	3
0	264
484	264
0	16
0	16
0	16
0	16
0	16
0	0
0	1277
0	7
10	432
0	61
0	1
0	57
0	24
0	120
14	0
20	0
0	2108
89	2108
0	887
0	890
0	388
0	655
0	330
0	426
0	375
0	330
0	204
0	59
0	128
774	150
0	145
0	71
0	50
0	21
0	15
0	6
0	21
0	134
0	71
0	82
0	14
0	348
0	27
0	8
0	83
0	38
0	12
0	239
0	137
0	9
0	8
0	219
0	88
0	40
0	37
0	31
0	35
0	0
0	0
0	0
0	4
0	12
0	3
0	4
0	12
0	3
0	2
0	0
9	0
0	58
0	23
0	52
0	46
0	231
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	92
0	0
0	34
0	57
0	736
0	572
0	73
0	122
0	119
14	161
0	20
0	6
0	0
0	0
0	27
0	160
0	3
0	167
0	0
0	5
0	7
0	9
4	0
0	5249
0	10788
0	116
4	416
0	1862
5	0
0	593
0	614
0	2
0	51
1	9
0	7
0	4
0	4
0	2
0	2
0	1
0	374
5	1221
12	1409
22	1437
0	869
0	0
1	0
0	387
0	348
0	220
0	3
0	0
0	5
0	0
0	4
147	2
0	0
0	0
0	0
0	0
0	3
0	0
2	180
0	29
1	0
0	52
0	77
1	84
4	81
0	71
2	80
0	75
0	0
38	108
0	59
0	0
0	0
0	0
0	22
3	29
0	4
0	21
0	560
0	556
0	550
0	631
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	62
0	53
0	2
0	63
0	35
0	35
0	2
0	8
0	24
5166	23
0	1355
0	105
0	1884
0	1305
0	2425
0	2323
0	2327
0	325
0	206
0	303
0	440
0	2580
0	2739
0	2621
0	2590
0	2
0	17
0	2682
0	123
0	42
1	80
0	0
0	0
0	0
109	29
0	0
0	0
532	253
2	247
0	77
0	0
12	0
0	2
0	346
0	128
0	66
6	484
2	484
1	460
0	371
0	497
2	136
0	1142
0	356
0	27
0	16
21	366
17	72
125	366
0	365
0	0
0	13
0	32
0	306
0	277
0	277
0	277
0	20
30	20
0	5
0	5
0	45
0	52
0	46
0	17
0	225
1705	2424
0	0
0	231
2	2
0	255
0	569
0	186
0	647
0	155
0	69
0	67
0	50
0	7
0	7
0	0
0	8
9	51
0	68
20	59
0	77
0	2
0	9
0	5
0	5
0	64
0	0
0	0
0	0
0	291
0	320
0	226
0	291
0	205
35	2
0	0
0	0
0	19
0	7
0	17
0	129
0	196
0	22
0	22
0	22
0	20
0	24
0	24
0	11
0	11
0	57
0	68
0	17
0	123
0	16
0	130
1	18
5	17
7067	4061
0	3240
1	0
0	0
250	3
0	0
0	0
0	0
0	0
0	0
0	0
1	14
3	75
0	76
0	79
0	79
0	29
0	245
0	140
0	227
0	93
0	96
73	345
0	345
0	0
0	0
0	74
0	154
112	421
0	23
0	12
0	13
0	6
2	299
0	6
0	12
0	358
2	14
3	14
0	15
0	14
0	11
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
28	927
0	0
0	0
0	0
0	0
0	0
0	203
0	4
7	12
0	12
0	4
0	3
0	4
0	12
0	3
0	2
0	10
0	65
0	61
0	83
0	867
0	32
0	77
0	910
0	72
0	131
0	10
0	0
0	10
8	10
0	10
0	0
0	31
0	6118
0	1373
0	261
0	5830
0	6075
278	453
0	2
236	1
0	10
0	10
0	51
0	45
0	0
0	43
10	72
0	58
0	54
0	301
0	5
0	120
14	306
0	72
0	188
0	111
0	62
21	1919
0	99
0	0
0	1074
0	84
0	971
69	3
0	0
0	72
8	271
0	278
9	142
0	164
0	1
13	253
4	0
5	0
25	716
1	716
1	15
0	128
0	8
0	123
0	231
1	67
0	220
0	200
0	129
0	131
0	9
0	41
0	8
0	41
0	0
0	0
6	79
0	71
0	21
0	78
0	0
0	969
0	378
20	18
0	11
0	18
0	11
1	0
0	0
0	2656
0	14
0	0
0	29241
0	25539
0	29219
0	2961
0	448
0	952
0	723
0	897
0	101
0	25
0	25
0	0
0	12
0	6
0	0
0	275
0	67
0	30
0	28
0	22
0	1
0	96
0	713
0	883
0	942
0	17
0	15
0	88
3	36
5	5
0	2
25	156
0	1113
0	1358
0	1073
0	1270
0	992
0	988
0	439
0	564
0	534
0	363
0	357
0	182
0	105
0	1
0	27
0	24
0	5
0	5
0	3
0	3
0	3
0	3
0	3
0	3
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	927
0	7
0	11
0	0
0	1
0	1
0	1
0	230
4	2
3	230
0	49
59	60
0	158
0	83
0	66
0	65
0	104
0	25
0	53
0	14
0	14
0	129
0	30
0	349
0	146
0	132
0	117
0	40
0	182
0	11
0	49
0	1180
0	1059
0	1132
0	46
3	32
3	50
0	189
0	42
0	45
0	40
0	14
0	219
0	161
85	250
0	52
8	135
110	205
0	26
0	13
184	130
0	13
0	113
0	29
0	13
0	11
0	20
0	22
0	9
0	6
0	182
0	175
0	592
0	660
0	497
0	479
0	489
0	646
0	479
0	480
0	486
3	502
0	27
0	0
0	0
0	34
0	21
175	1182
12	978
1	511
0	127
0	112
0	57
0	0
0	37
0	218
0	218
0	162
0	51
0	57
0	4
0	30
454	6702
0	1141
0	6300
0	0
0	1322
0	851
1	822
0	956
0	12
0	8
0	9
0	0
0	23
0	45
1	3
0	134
0	126
0	46
0	90
0	9
0	8
0	5
0	1284
0	1281
0	85
0	75
0	176
0	39
0	54
0	7
0	5
0	29
0	31
0	26
0	38
0	40
32898	36267
0	4810
0	99
0	22030
7	34357
0	28
0	70
1	73
0	3
0	535
0	72
0	448
0	0
0	111
0	1672
0	1652
0	167
0	199
0	27
0	834
0	956
0	1021
0	1056
0	0
0	0
0	60
255	313
0	313
0	63
0	1634
0	148
0	45
0	28
0	21
1	22
0	0
0	470
0	113
0	16
0	110
0	67
0	202
0	64
455	12
0	33
0	0
0	0
0	134
0	104
0	131
0	110
0	19
0	17
0	1
0	49
5	2
0	2
0	1
0	1
0	0
1	0
0	0
0	20
0	0
0	11118
0	5959
0	3583
0	910
0	0
0	0
0	10
0	1
0	405
4	440
0	456
0	319
0	396
0	398
0	116
0	468
0	437
0	310
0	164
0	80
0	45
0	0
0	35
0	216
0	216
0	49
0	55
0	2
0	355
0	801
0	2134
0	2530
111	785
0	0
0	0
0	0
0	0
0	0
0	0
3	11
0	0
0	0
0	0
0	651
0	586
0	545
0	551
0	847
0	878
0	947
0	0
0	0
0	54
0	62
0	65
0	47
0	3
0	2
1	704
0	221
0	0
0	0
0	11
2	496
0	0
0	16
0	421
0	580
0	63
2	496
0	0
7	345
0	2
0	37
0	119
0	116
0	2760
0	55
0	1239
0	1712
0	1986
0	1711
0	2574
0	2616
0	0
0	0
0	0
0	0
0	50
0	2
0	1
0	0
0	1
0	0
174	176
0	176
0	0
0	0
0	0
0	0
0	0
0	0
0	520
0	2
0	4
0	19
0	104
0	38
0	0
0	68
0	153
0	186
0	964
0	2052
0	0
0	421
0	2022
0	193
0	263
0	177
0	1281
0	1736
0	3231
0	2716
0	1254
0	0
0	0
0	0
932	440
39	144
0	0
0	285
2	4
83	2102
0	0
0	362
3	1231
0	1210
0	1280
0	1294
0	1226
0	0
0	72
0	58
0	0
0	0
0	1
0	1
0	1
0	1038
0	218
0	19
0	218
0	300
1	0
0	339
3	354
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
102	61
0	45
0	2431
0	2349
0	71
0	543
0	898
0	52
0	68
0	66
0	834
0	412
0	557
0	554
0	410
0	547
0	546
0	390
0	460
0	388
0	491
0	356
0	2437
3	1973
0	7
0	18
0	28
0	48
0	15
0	36
0	26
0	16
0	38
0	1312
0	1261
0	1303
0	1253
0	6
1	0
0	160
0	145
0	17
0	137
0	94
117	304
0	559
0	547
0	545
0	557
0	55
0	6
0	0
3	0
13	2
0	0
0	2
0	62
0	0
0	1191
0	249
0	259
553	2301
0	0
799	893
0	296
0	295
0	192
0	71
0	3
0	520
0	512
0	205
0	1
0	1
0	18
0	13
0	20
0	2
0	0
0	0
0	20
0	199
0	199
0	20
2	70
8	1
0	3
0	203
0	22
46	68
0	11
1	66
0	0
0	2
0	73
0	73
0	73
0	2
957	11089
0	9303
0	11084
70	2
992	3
0	653
0	1054
727	1297
1	1295
1	42
0	0
0	0
0	91
0	46
0	56
16	414
0	960
0	2289
0	2684
0	134
0	10
18	0
8	27
0	19
0	193
0	80
0	0
0	0
0	0
0	0
0	240
0	222
0	87
0	135
0	37
0	0
0	0
0	1837
0	10
2	10174
0	659
0	8998
0	10202
0	4158
0	3825
0	3995
0	3825
17	4028
0	3703
0	335
0	266
0	0
0	216
15	242
0	1
0	0
2	15
0	512
0	13
0	145
0	48
0	0
0	0
0	0
0	0
2	22
109	321
0	299
26	265
7	8
0	75
0	3
86	316
0	159
0	149
0	28
0	215
1	0
3	2
2	140
0	9
0	4
0	4
0	4
6	70
0	120
1	164
0	34
0	219
0	206
0	194
0	57
0	147
0	12
0	19
0	0
69	65
400	77
0	35
0	0
4	32
0	33
0	1
0	1
0	0
0	1077
2	1642
79	1433
0	0
0	0
0	0
0	0
0	0
0	147
0	4
0	0
0	4
0	1395
4	2624
4	737
0	5800
0	5773
0	6056
8	786
0	247
281	8579
0	1974
0	3114
0	7001
0	10
3	251
0	291
0	44
0	98
1	0
0	40
0	217
0	71
0	2434
0	2352
0	901
0	55
0	71
0	67
0	2440
3	12
14	369
1	92
4	263
0	171
0	195
0	0
0	0
7	0
0	1165
0	1149
0	1124
0	1145
0	1109
0	1111
0	162
0	484
0	525
0	202
0	152
0	112
0	1166
0	1150
0	1125
0	433
0	657
0	538
0	135
0	198
0	198
0	416
0	198
0	77
103	658
0	10
0	12
0	12
0	30
0	127
0	125
0	70
0	27
15	12
0	43
0	0
0	53
0	1
1	1
0	0
0	107
5	859
0	40
0	40
0	40
0	209
0	72
0	115
0	0
0	54
0	54
0	0
0	0
0	0
0	1601
0	1513
13	630
9	1324
0	1499
309	373
0	198
0	10
0	1631
0	148
825	103
2	94
0	1
0	1
0	631
0	165
0	35
0	0
0	509
2	658
0	189
93	5548
0	318
12	520
26	57
3	13
0	0
3	103
0	84
0	41
5	965
0	378
0	2653
0	1857
0	1676
0	1865
129	701
106	701
0	286
0	0
1	10
0	1982
0	734
0	155
102	2071
0	814
0	158
0	83
0	343
0	312
0	217
0	310
0	0
0	0
0	1
0	4
0	452
0	1296
0	1281
0	870
0	1240
0	949
0	0
5	1227
9	635
0	382
0	0
0	0
0	1363
0	1163
0	1234
0	890
0	263
0	8
0	110
0	23
0	1339
0	0
0	29
0	66
1	72
0	1
0	1
0	70
0	158
0	6
0	300
147	142
2	142
0	13
0	43
2	43
0	43
4	2
0	1
0	0
0	27
0	175
0	254
0	289
0	111
0	126
0	53
0	48
0	59
0	237
0	202
0	156
0	0
0	0
0	1695
0	1637
0	1680
2	679
0	1633
0	0
0	41
0	24
0	5
0	0
0	20
1	12
0	12
0	0
3954	3792
0	2566
1	4
0	29
0	8
0	5
0	17
0	50
0	4
0	8
0	32
406	31574
0	17456
11	629
0	652
0	5
0	9
0	5
1	67
0	148
0	4
0	4
0	1609
0	1342
0	529
0	321
0	55
0	1
0	1
4	2
0	2
0	0
0	1
4	287
0	2396
0	72
3	1614
0	1948
0	410
0	4298
0	208
0	59
0	145
8	4
0	0
0	1
0	1
0	316
0	100
6	42
0	1
0	31
0	30
0	1
10	7
0	10
0	8
0	6
0	2
0	0
8	0
0	458
50	458
0	2961
2	1
0	1
0	0
0	0
0	0
54	728
4	98
0	98
0	104
3	335
2	98
0	196
3	605
1	246
0	201
0	198
0	28
0	174
9	6
0	514
0	434
0	0
0	30
0	36
0	36
0	30
0	0
0	1270
0	1227
0	1258
0	1220
0	18
0	25
0	27
0	25
0	1
0	157
0	0
0	138
0	132
0	7
3	21
0	35
0	2
0	35
0	16
0	14
0	29
0	4
0	34
0	2
0	13
0	20
0	1
0	30
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	885
0	814
26	86
0	3193
0	2809
0	3131
0	2742
0	37
0	2358
0	688
0	710
0	194
0	566
0	29
0	1038
0	218
0	19
0	87
0	26
0	60
0	503
0	516
0	529
0	0
0	0
0	2263
2	2142
0	2037
0	1992
0	198
13	421
0	43
0	54
0	746
0	317
0	580
0	577
4	1677
34	1914
0	1816
0	54
0	177
0	261
0	296
0	122
0	132
0	243
0	59
0	59
0	208
0	782
0	0
10104	1221
0	1057
0	32
0	17
0	1
0	9
0	8
0	5
0	9
0	12
0	91
0	1
0	445
0	437
0	2
0	319
0	66
0	299
7	6
0	629
0	690
0	110
0	0
0	0
0	0
0	6
0	3
0	800
0	636
0	77
0	78
0	300
0	61
0	64
0	64
0	25
1	34
0	34
0	26
0	1
1	3
0	3
0	0
180	305
0	302
6	248
0	160
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	171
0	172
0	51
0	20
0	374
0	362
